upMH,SUM_Area
JQE6167092,280.7568511
JQE6167093,703.6065295
JQE6167094,102.2300953
JQE6167095,410.2501761
JQE6167097,331.7210289
JQE6167098,531.6194225
JQE6167099,387.1001268
JQE6167100,353.2636876
JQE6167101,508.1324888
JQE6167102,431.1280298
JQE6167103,70.92314824
JQE6167104,487.9895489
JQE6167105,65.85576644
JQE6167106,260.0570068
JQE6167107,130.0805214
JQE6167108,684.1828401
JQE6167109,526.8204907
JQE6167061,69.39476599
JQE6167096,1806.447713
JQE6168001,383.4718353
JQE6168002,245.3819341
JQE6168003,1491.704738
JQE6168004,61.87746239
JQE6168005,1433.696796
JQE6168006,101.9217477
JQE6168007,767.5365606
JQE6168008,182.2105885
JQE6168009,1050.411955
JQE6168011,425.8911271
JQE6168012,74.94097911
JQE6168013,172.8675892
JQE6168014,
JQE6168015,66.94357203
JQE6168016,526.0421263
JQE6168017,
JQE6168018,626.5619034
JQE6168019,310.6196453
JQE6168020,353.3152534
JQE6168021,476.3206465
JQE6168022,115.6758366
JQE6168023,635.2882153
JQE6168024,77.29180636
JQE6168025,188.0697908
JQE6168026,170.2540402
JQE6168027,410.8852887
JQE6168028,240.1201435
JQE6168029,70.09203948
JQE6168030,412.51071
JQE6168031,113.8510799
JQE6168032,274.3863745
JQE6168033,
JQE6168034,130.5273981
JQE6168035,
JQE6168036,89.85603757
JQE6168037,3.339600257
JQE6168038,313.1642688
JQE6168039,24.2229936
JQE6168040,311.7542572
JQE6168041,1202.006437
JQE6168042,269.0718309
JQE6168043,305.6247141
JQE6168044,316.9800394
JQE6168045,211.8354338
JQE6168046,483.6032167
JQE6168047,
JQE6168048,226.8494445
JQE6160028,113.4777771
JQE6170001,4.820436546
JQE6170002,416.0064703
JQE6170003,244.0395643
JQE6170004,32.33933654
JQE6170005,131.2755221
JQE6170006,243.4112657
JQE6170007,122.9064713
JQE6170008,122.747595
JQE6170009,362.3328503
JQE6170010,354.6748253
JQE6170011,70.78646372
JQE6170012,10.76249719
JQE6170013,251.8075237
JQE6170014,424.0232615
JQE6170015,453.9241521
JQE6170016,127.0547424
JQE6170017,
JQE6170018,231.4701392
JQE6170019,221.2767404
JQE6170020,338.1766875
JQE6170021,490.7000468
JQE6170022,118.5887818
JQE6170023,289.2675715
JQE6170024,312.3757665
JQE6170025,503.8481138
JQE6170026,161.823813
JQE6170027,152.3609389
JQE6170028,137.2289677
JQE6170029,433.9292708
JQE6170030,526.6933337
JQE6170031,545.8651888
JQE6170032,276.1048046
JQE6170033,494.1295934
JQE6170034,74.98610231
JQE6170035,286.8613678
JQE6170036,382.1891106
JQE6170037,174.6027096
JQE6170038,275.7143782
JQE6170039,312.3139627
JQE6170040,171.310942
JQE6170041,231.8725317
JQE6170042,129.9094084
JQE6170044,354.9644149
JQE6170045,406.323584
JQE6170046,59.70461449
JQE6170047,772.2529988
JQE6170048,39.31687746
JQE6170049,
JQE6170050,21.70800868
JQE6170051,133.8184599
JQE6170052,230.0774093
JQE6170053,114.8837401
JQE6170054,15.8054589
JQE6170055,
JQE6170056,50.1675894
JQE6170057,68.17559696
JQE6170058,152.8792689
JQE6170059,445.0048678
JQE6170060,191.0753098
JQE6170061,
JQE6170062,
JQE6170063,164.728649
JQE6170064,
JQE6170065,
JQE6170066,
JQE6170067,
JQE6170068,
JQE6170069,198.9799418
JQE6170070,90.72782997
JQE6170071,64.99979401
JQE6170072,644.1533885
JQE6170073,
JQE6170074,653.4922081
JQE6170075,122.8335472
JQE6170076,346.4639863
JQE6170077,15.70609898
JQE6170078,293.4280361
JQE6170079,139.1374789
JQE6170080,
JQE6170081,717.2880404
JQE6170082,128.9472512
JQE6170083,175.3115775
JQE6170084,1189.984673
JQE6170085,11.19674593
JQE6170086,4.906990538
JQE6170087,298.468814
JQE6170088,122.8028716
JQE6170089,8.70010027
JQE6170090,117.5631124
JQE6170091,506.4785252
JQE6170092,184.1353087
JQE6170093,218.6067124
JQE6170094,126.3470798
JQE6170095,
JQE6170096,619.477105
JQE6170097,424.1861656
JQE6170098,197.8585289
JQE6170099,969.4241449
JQE6170100,302.8774458
JQE6170101,457.1566034
JQE6170102,
JQE6170103,145.9841912
JQE6170104,234.176042
JQE6170105,538.7321944
JQE6170106,158.1673548
JQE6170107,514.5935027
JQE6170108,426.0915497
JQE6170109,275.4524909
JQE6170110,958.22568
JQE6170111,714.1097215
JQE6170112,376.8458396
JQE6170113,156.650565
JQE6170114,71.29388663
JQE6170115,137.2674199
JQE6170116,349.9750983
JQE6170117,106.4109125
JQE6170118,228.2725325
JQE6170119,111.2657552
JQE6170120,430.2445269
JQE6170121,393.2023408
JQE6170122,107.5416262
JQE6170123,46.925763
JQE6170124,
JQE6170125,94.55674087
JQE6170126,94.44900794
JQE6170127,873.8554291
JQE6170128,386.6533877
JQE6170129,
JQE6170130,352.0695343
JQE6170131,
JQE6170132,228.9143123
JQE6170133,1332.381982
JQE6170134,3654.344895
JQE6170135,796.0206028
JQE6161001,344.7481534
JQE6171001,311.3925486
JQE6171002,2099.914291
JQE6171003,364.6239432
JQE6171004,36.23299785
JQE6171005,29.71197651
JQE6171006,796.3165951
JQE6171007,171.3453385
JQE6171008,293.7923525
JQE6171009,
JQE6171010,111.5886659
JQE6171011,296.2416153
JQE6171012,14.01275858
JQE6171013,48.61363762
JQE6171014,1111.406807
JQE6171015,
JQE6171016,351.8426609
JQE6171017,233.223923
JQE6171018,5.875214003
JQE6171019,469.1056194
JQE6171020,435.5675557
JQE6171021,980.8710001
JQE6171022,543.7189933
JQE6171023,577.3872943
JQE6171024,1012.080475
JQE6171025,
JQE6171026,
JQE6171027,
JQE6171028,571.7151546
JQE6171029,439.145572
JQE6171030,97.13222414
JQE6171031,
JQE6171032,4.267165764
JQE6171033,
JQE6171034,912.5943587
JQE6171035,75.21953677
JQE6171036,167.377474
JQE6171037,157.0895935
JQE6171038,171.335053
JQE6171039,582.9444561
JQE6171040,297.5572446
JQE6171041,61.89063358
JQE6171042,228.7121048
JQE6171043,1057.207558
JQE6171044,771.2230968
JQE6171045,176.1344753
JQE6171046,2883.422244
JQE6171047,241.4369622
JQE6171048,995.5968915
JQE6172001,93.53459092
JQE6172002,
JQE6172003,260.4140498
JQE6172004,
JQE6172005,
JQE6172006,797.3870847
JQE6172007,16.17348391
JQE6172008,91.72971954
JQE6172009,464.5411017
JQE6172010,462.9884925
JQE6172011,944.194389
JQE6172012,107.1623951
JQE6172013,345.1091902
JQE6172014,639.2444309
JQE6172015,73.55327087
JQE6172016,381.4070217
JQE6172017,209.1373133
JQE6172018,97.14826064
JQE6172019,
JQE6172020,2153.692338
JQE6172021,12.70003805
JQE6172022,331.5185038
JQE6172023,196.5033596
JQE6172024,
JQE6172025,
JQE6172026,
JQE6172027,81.8275916
JQE6172028,569.3090205
JQE6172029,165.5749066
JQE6172030,
JQE6172031,497.1590581
JQE6172032,2329.37407
JQE6172033,
JQE6172034,769.2310961
JQE6172035,177.9928093
JQE6172036,257.894267
JQE6172037,139.1187923
JQE6172038,352.1621661
JQE6172039,215.3157346
JQE6172040,1895.650722
JQE6172041,477.0186192
JQE6172042,3736.320589
JQE6172043,114.3713752
JQE6172044,374.9416604
JQE6172045,561.8152649
JQE6172046,2765.943736
JQE6172047,144.1330789
JQE6173001,346.1390453
JQE6173002,200.9997132
JQE6173003,1324.289537
JQE6173004,74.856582
JQE6173005,241.2691746
JQE6173006,
JQE6173007,
JQE6173008,58.74218633
JQE6173009,
JQE6173010,423.3167899
JQE6173011,88.64520558
JQE6173012,
JQE6173013,
JQE6173014,122.0244662
JQE6173015,168.1384054
JQE6173016,1090.177977
JQE6173017,
JQE6173018,
JQE6173019,
JQE6173020,576.5644519
JQE6173021,207.8997008
JQE6173022,259.9561447
JQE6173023,134.8648543
JQE6173024,
JQE6173025,87.94488467
JQE6173029,14.83916851
JQE6173030,348.5490078
JQE6173031,127.602218
JQE6173032,347.9718807
JQE6173033,209.9023221
JQE6173034,91.04010267
JQE6173035,63.82443652
JQE6173036,101.4827327
JQE6173037,
JQE6173038,175.0701478
JQE6173039,103.1249919
JQE6173040,154.7877052
JQE6173041,71.03191309
JQE6173042,236.5720804
JQE6173043,240.3293506
JQE6173044,185.0609557
JQE6173045,273.2950832
JQE6173046,551.1675059
JQE6173047,150.7661551
JQE6173048,236.9574437
JQE6173049,547.1283561
JQE6173050,398.6813778
JQE6173051,95.94854561
JQE6173052,364.1700707
JQE6173053,401.0241659
JQE6173054,
JQE6173055,12.6429066
JQE6173056,270.4786773
JQE6173057,376.8363962
JQE6173058,126.2869281
JQE6173059,170.6842089
JQE6173060,243.7118977
JQE6173061,224.3005542
JQE6173062,228.5249612
JQE6173063,237.4743724
JQE6173064,240.6944441
JQE6173065,402.0640527
JQE6173066,451.1057694
JQE6173067,12.03496769
JQE6173068,31.16184854
JQE6173069,1645.255371
JQE6173070,118.449762
JQE6173071,702.9272703
JQE6173072,229.2048283
JQE6173073,154.537318
JQE6173074,106.8637826
JQE6173075,224.5296637
JQE6173076,317.6760863
JQE6173077,216.6958363
JQE6173078,137.7677524
JQE6173079,363.3553046
JQE6173080,400.9363384
JQE6173081,260.986969
JQE6173082,150.3474882
JQE6173083,19.14362175
JQE6173084,297.9926354
JQE6173085,
JQE6173086,439.1015862
JQE6173087,514.1154905
JQE6173088,419.7889296
JQE6173089,213.5131583
JQE6173090,374.4237695
JQE6173091,238.4291189
JQE6173092,153.5464196
JQE6173093,3.623204853
JQE6173094,355.410078
JQE6173095,138.9902685
JQE6173096,293.3933806
JQE6173097,26.00380574
JQE6173098,265.5365684
JQE6173099,491.5055098
JQE6173100,214.6850107
JQE6173101,447.6453873
JQE6173102,8.374192352
JQE6173103,
JQE6173104,154.3990282
JQE6173105,72.19410985
JQE6173106,84.48101001
JQE6173107,387.6774939
JQE6173108,285.8548345
JQE6173109,355.6577602
JQE6173110,197.5581444
JQE6173111,123.7577862
JQE6173112,732.2805333
JQE6173113,540.4563636
JQE6173114,876.1114468
JQE6173026,199.6121691
JQE6173027,111.8419364
JQE6173028,321.3743877
JQE6174001,446.5658863
JQE6174002,414.0102568
JQE6174003,
JQE6174004,154.6259393
JQE6174005,138.0357903
JQE6174006,5377.182384
JQE6174007,
JQE6174008,605.1357719
JQE6174009,123.6789267
JQE6174010,206.196501
JQE6174011,113.5258115
JQE6174012,259.3793767
JQE6174013,95.89594815
JQE6174014,394.7460268
JQE6174015,602.2014376
JQE6174016,273.9971581
JQE6174017,364.3321969
JQE6174018,416.2687132
JQE6174019,383.5476345
JQE6174020,403.318279
JQE6174021,151.0995748
JQE6174022,170.1337902
JQE6174023,337.9954584
JQE6174024,184.6818794
JQE6174025,103.1183371
JQE6174026,
JQE6174027,147.2243982
JQE6174028,225.6275571
JQE6174029,165.467818
JQE6174030,691.7796362
JQE6174031,176.2646892
JQE6174032,404.5630282
JQE6174033,
JQE6174034,522.336814
JQE6174035,32.23695038
JQE6174036,99.33411824
JQE6174037,370.6952609
JQE6174038,79.0719745
JQE6174039,93.35081763
JQE6174040,2036.577079
JQE6174041,305.6076155
JQE6174042,206.3109738
JQE6174043,138.6921918
JQE6174044,370.0303867
JQE6174045,419.5187042
JQE6174046,353.6719517
JQE6174047,251.6596148
JQE6174048,278.7334497
JQE6174049,94.21738801
JQE6174050,358.8359611
JQE6174051,286.4685764
JQE6174052,201.8553461
JQE6174053,407.0232379
JQE6174054,379.7256091
JQE6174055,823.3802977
JQE6174056,456.1429614
JQE6174057,233.7751797
JQE6174058,238.0506034
JQE6174059,102.4928557
JQE6174060,1048.318987
JQE6174061,259.6821198
JQE6174062,447.6719264
JQE6174063,294.4049828
JQE6174064,174.3651066
JQE6174065,323.6844642
JQE6174066,37.18940858
JQE6174067,482.446826
JQE6174068,325.5219887
JQE6174069,785.5580028
JQE6174070,
JQE6174071,406.6371493
JQE6174072,196.560603
JQE6174073,193.116259
JQE6174074,479.7581155
JQE6174075,116.7219389
JQE6174076,265.1271272
JQE6174077,171.5883597
JQE6174078,368.7262417
JQE6174079,307.204373
JQE6174080,806.0523012
JQE6174081,77.37496222
JQE6174082,180.7816768
JQE6174083,81.38819804
JQE6174084,240.9409127
JQE6174085,
JQE6174086,266.0714874
JQE6174087,249.8636939
JQE6174088,232.1289915
JQE6174089,0.971759584
JQE6174090,249.9703553
JQE6175001,794.7613024
JQE6175002,129.6408742
JQE6175003,128.8654279
JQE6175004,250.2249944
JQE6175005,1923.723862
JQE6175006,268.1208706
JQE6175007,65.60561551
JQE6175008,806.9586479
JQE6175009,
JQE6175010,13.58507968
JQE6175011,20.66889181
JQE6175012,651.040838
JQE6175013,375.2849454
JQE6175014,273.2052429
JQE6175015,611.9605445
JQE6175016,
JQE6175017,
JQE6175018,
JQE6175019,2391.056357
JQE6175020,168.2519282
JQE6175021,101.8272075
JQE6175022,157.9648863
JQE6175023,386.6858391
JQE6175024,232.7533961
JQE6175025,258.7918537
JQE6175026,239.7327292
JQE6175027,147.1122944
JQE6175028,83.77843836
JQE6175029,345.225089
JQE6175030,425.0193852
JQE6175031,150.7160166
JQE6175032,116.8040294
JQE6175033,474.9936477
JQE6175034,200.5787847
JQE6175035,
JQE6175036,308.6005116
JQE6175037,384.2446909
JQE6175038,
JQE6175039,312.8346966
JQE6175040,147.2319583
JQE6175041,140.6812209
JQE6175042,441.8302043
JQE6175043,293.6849517
JQE6175044,73.43397507
JQE6175045,68.87807486
JQE6175046,193.0451975
JQE6175047,483.3016212
JQE6175048,251.3334793
JQE6175049,543.7484522
JQE6175050,399.1344117
JQE6175051,
JQE6175052,
JQE6175053,259.3530847
JQE6175054,131.5933246
JQE6175055,715.999678
JQE6175056,441.0401197
JQE6175057,400.5485534
JQE6175058,375.6903411
JQE6175059,262.7729309
JQE6175060,183.1344056
JQE6175061,89.69889052
JQE6175062,
JQE6175063,73.59115923
JQE6175064,118.8861848
JQE6175065,437.7685515
JQE6175066,338.0962731
JQE6175067,94.79207819
JQE6175068,119.1969249
JQE6175069,194.1454154
JQE6175070,373.7191318
JQE6175071,
JQE6175072,
JQE6175073,408.5956624
JQE6175074,260.9033549
JQE6175075,566.0990248
JQE6175076,234.1769163
JQE6175077,5.76156814
JQE6175078,597.9483663
JQE6175079,323.0733536
JQE6175080,466.0369987
JQE6175081,133.2645762
JQE6175082,1386.911179
JQE6175084,567.2623202
JQE6175085,
JQE6166033,398.7920129
JQE6176001,
JQE6176002,116.1280634
JQE6176003,316.2327656
JQE6176004,120.8345839
JQE6176005,
JQE6176006,
JQE6176007,3.436302704
JQE6176008,90.61427194
JQE6176009,197.6553753
JQE6176010,430.7836883
JQE6176011,332.5270331
JQE6176012,301.5174703
JQE6176013,127.7211358
JQE6176014,322.8111924
JQE6176015,234.0273903
JQE6176016,266.6111546
JQE6176017,85.76871425
JQE6176018,168.4729824
JQE6176019,84.37142755
JQE6176020,431.9174029
JQE6176021,340.7004843
JQE6176022,246.2587347
JQE6176023,181.8048702
JQE6176024,745.8677823
JQE6176025,315.5460881
JQE6176026,123.8827002
JQE6176027,391.4024562
JQE6176028,141.8862242
JQE6176029,23.21000391
JQE6176030,923.8645222
JQE6176031,28.44204519
JQE6176032,18.57839842
JQE6176033,24.27540107
JQE6176034,126.9167568
JQE6176035,16.27579605
JQE6176036,349.4248075
JQE6176037,283.8905494
JQE6176038,556.4759886
JQE6176039,
JQE6176040,153.9634053
JQE6176041,390.9615858
JQE6176042,
JQE6176043,
JQE6176044,382.542509
JQE6176045,390.5825096
JQE6176046,473.0483396
JQE6176047,462.6075316
JQE6176048,225.8072232
JQE6176049,62.53941052
JQE6176050,154.681599
JQE6176051,61.54751038
JQE6176052,198.2035798
JQE6176053,71.75996319
JQE6176054,43.87606048
JQE6176055,26.94537922
JQE6176056,
JQE6176057,94.79791701
JQE6176058,
JQE6176059,304.7595052
JQE6176060,19.37798186
JQE6176061,38.13016212
JQE6176062,299.7337776
JQE6176063,516.530182
JQE6176064,278.3875046
JQE6176065,237.2453126
JQE6176066,2.659370634
JQE6176067,361.3623901
JQE6176068,178.902325
JQE6176069,
JQE6176070,161.8269224
JQE6176071,414.5096332
JQE6176072,177.3814216
JQE6176073,203.4551659
JQE6176074,157.4664187
JQE6176075,138.866491
JQE6176076,787.7928926
JQE6176077,558.9818144
JQE6176078,
JQE6176079,216.545747
JQE6176080,105.4660215
JQE6176081,87.46961446
JQE6176082,127.4178199
JQE6176083,323.9250592
JQE6176084,255.2290166
JQE6176085,437.8061128
JQE6176086,446.8036594
JQE6176087,187.3052671
JQE6176088,162.6426066
JQE6176089,210.5134072
JQE6176090,302.6385808
JQE6176091,466.8079477
JQE6176092,606.1238964
JQE6176093,95.38450895
JQE6176094,554.392604
JQE6176095,
JQE6176096,225.4847259
JQE6176097,407.8348066
JQE6176098,
JQE6176099,795.0359431
JQE6176100,372.0131914
JQE6176101,769.4133844
JQE6176102,128.2139083
JQE6176103,114.9426381
JQE6176104,
JQE6176105,56.482604
JQE6176106,33.41412697
JQE6176107,546.1114017
JQE6176108,159.0969317
JQE6176109,38.99385448
JQE6176110,344.7833905
JQE6176111,412.8747272
JQE6176112,355.68338
JQE6176113,356.7349248
JQE6176114,259.7166498
JQE6176115,317.0734636
JQE6176116,289.8481007
JQE6176117,82.17626633
JQE6176118,167.4935596
JQE6176119,255.4733146
JQE6176120,193.1396955
JQE6176121,252.4779849
JQE6176122,84.25162625
JQE6176123,185.8267509
JQE6176124,402.5660347
JQE6176125,446.0919554
JQE6176126,237.1746759
JQE6176127,197.6285262
JQE6176128,194.5026838
JQE6176129,
JQE6176130,796.3015212
JQE6176131,
JQE6177001,
JQE6177002,456.9353677
JQE6177003,596.5460623
JQE6177004,791.845015
JQE6177005,204.5394389
JQE6177006,713.8666593
JQE6177007,909.7303519
JQE6177008,274.749514
JQE6177009,
JQE6177010,25.74992971
JQE6177011,
JQE6177012,282.9464174
JQE6177013,434.7198153
JQE6177014,246.8516035
JQE6177015,294.1250411
JQE6177016,246.2048135
JQE6177017,321.6030563
JQE6177018,176.5137869
JQE6177019,423.333725
JQE6177020,857.4411836
JQE6177021,116.4839092
JQE6177022,510.310158
JQE6177023,370.8572629
JQE6177024,113.7710547
JQE6177025,431.8086456
JQE6177026,100.3492056
JQE6177027,211.7527435
JQE6177028,165.6886631
JQE6177029,89.95112671
JQE6177030,153.7525302
JQE6177031,66.4435039
JQE6177032,374.6423045
JQE6177033,451.4901314
JQE6177034,177.5883078
JQE6177035,59.199133
JQE6177036,124.6138147
JQE6177037,
JQE6177038,326.2624176
JQE6177039,378.8909096
JQE6177040,767.1340716
JQE6177041,386.8655898
JQE6177042,542.9911916
JQE6177043,794.8280693
JQE6177044,507.4162578
JQE6177045,290.1163196
JQE6177046,665.2980126
JQE6177047,437.0455659
JQE6177048,555.2894359
JQE6177049,334.0163443
JQE6177050,366.7037492
JQE6177051,637.5316049
JQE6177052,280.3832813
JQE6177053,194.0155081
JQE6177054,463.2845608
JQE6177055,392.3372333
JQE6177056,94.37075727
JQE6177057,314.5876869
JQE6177058,218.4420277
JQE6177059,364.0639054
JQE6177060,
JQE6177061,495.4549372
JQE6177062,155.7022988
JQE6177063,193.4523966
JQE6177064,658.9597735
JQE6177065,289.0265098
JQE6177066,297.6770612
JQE6177067,181.2374816
JQE6177068,82.18288707
JQE6177069,168.8181713
JQE6177070,486.0496468
JQE6177071,205.3767859
JQE6177072,195.246976
JQE6177073,541.2297414
JQE6177074,348.0480445
JQE6177075,128.1912815
JQE6177076,190.5902228
JQE6177077,230.5490601
JQE6177078,370.4893325
JQE6177079,273.8029588
JQE6177080,209.0004069
JQE6177081,259.0450301
JQE6177082,261.9251661
JQE6177083,224.9755256
JQE6177084,265.2601963
JQE6177085,415.7463983
JQE6177086,132.7515593
JQE6177087,264.8656643
JQE6177088,180.0493946
JQE6177089,548.1065669
JQE6177090,176.6415919
JQE6177091,587.5069913
JQE6177092,109.7973725
JQE6177093,326.0108557
JQE6177094,326.8199112
JQE6177095,258.4888701
JQE6177096,618.9685763
JQE6177097,137.3653672
JQE6177098,509.0780488
JQE6177099,103.1023683
JQE6177100,199.6205273
JQE6177101,18.55325342
JQE6177102,252.304786
JQE6177103,242.8237996
JQE6177104,9.607474889
JQE6177105,
JQE6177106,263.1975812
JQE6177107,277.3678939
JQE6177108,700.0754858
JQE6177109,361.6399121
JQE6177110,310.6081628
JQE6177111,287.4073287
JQE6177112,14.87363978
JQE6177113,120.5414776
JQE6177114,379.1456059
JQE6177115,91.65711044
JQE6177117,408.8931046
JQE6177118,158.9260091
JQE6177119,17.77551931
JQE6177120,243.0860787
JQE6177121,
JQE6177122,125.8279973
JQE6177123,487.692928
JQE6177116,275.7163212
JQE6178001,
JQE6178002,427.661008
JQE6178003,341.4546384
JQE6178004,22.41472106
JQE6178005,104.3682523
JQE6178006,259.6242702
JQE6178007,108.8726808
JQE6178008,327.6188246
JQE6178009,114.5375602
JQE6178010,498.9495961
JQE6178011,738.7795094
JQE6178012,171.5078243
JQE6178013,238.5136081
JQE6178014,378.8289197
JQE6178015,99.7098344
JQE6178016,69.18061221
JQE6178017,426.3755956
JQE6178018,173.6309322
JQE6178019,589.5755687
JQE6178020,82.22086983
JQE6178021,171.0140643
JQE6178022,
JQE6178023,2035.945372
JQE6178024,105.2706336
JQE6178025,359.8110192
JQE6178026,45.21861563
JQE6178027,84.59143243
JQE6178028,
JQE6178029,34.56878723
JQE6178030,299.9073906
JQE6178031,258.5350975
JQE6178032,136.1401117
JQE6178033,923.7802078
JQE6178034,21.65683732
JQE6178035,19.13605961
JQE6178036,409.6125611
JQE6178037,152.6101457
JQE6178039,2573.603175
JQE6178040,750.617879
JQE6178041,232.9089065
JQE6178042,267.3357352
JQE6178043,96.09888098
JQE6178044,1501.530822
JQE6178045,1787.866545
JQE6178046,23.69474899
JQE6178047,128.9333121
JQE6178048,195.708305
JQE6178049,112.1873108
JQE6178050,642.9391591
JQE6178051,
JQE6178052,534.552398
JQE6178053,110.1264986
JQE6178054,177.9133954
JQE6178055,145.063396
JQE6178056,1347.284063
JQE6178057,713.41148
JQE6178058,348.4792948
JQE6178059,273.003474
JQE6178060,708.6567806
JQE6178061,282.454115
JQE6178062,734.9006909
JQE6178063,197.0090951
JQE6178064,12.94871701
JQE6178065,77.48958838
JQE6178066,240.7282312
JQE6178067,279.1261957
JQE6178068,
JQE6178069,422.7734498
JQE6178070,261.609366
JQE6178071,374.6904506
JQE6178072,253.6627106
JQE6178073,217.8023184
JQE6178074,114.6676069
JQE6178075,215.6493866
JQE6178076,230.6123292
JQE6178077,499.1109424
JQE6178078,189.061744
JQE6178079,1589.420358
JQE6178080,300.3750295
JQE6178081,79.10181242
JQE6178082,930.3867265
JQE6178083,178.03383
JQE6178084,285.5803471
JQE6178085,277.5819736
JQE6178086,536.3235655
JQE6178087,109.0058485
JQE6178088,275.3085616
JQE6178089,136.598701
JQE6178090,372.4562466
JQE6178091,291.5713813
JQE6178092,299.4794618
JQE6178093,228.6701823
JQE6178094,169.9006058
JQE6178095,238.177075
JQE6178096,339.849504
JQE6178097,234.8252697
JQE6178098,183.2571436
JQE6178099,183.1241184
JQE6178100,159.9259972
JQE6178101,197.1642889
JQE6178102,349.0085896
JQE6178103,289.3658261
